name,ltkbid,category,dilirank,smiles
Gadopentetate dimeglumine,LT00935,DILI_negative,vNo-DILI-concern,CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3]
Gadoterate meglumine,LT02876,DILI_negative,vNo-DILI-concern,CNCC(C(C(C(CO)O)O)O)O.C1CN(CCN(CCN(CCN1CC(=O)O)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]
Gadoteridol,LT00952,DILI_negative,vNo-DILI-concern,CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3]
Gadoversetamide,LT01044,DILI_negative,vNo-DILI-concern,COCCNC(=O)CN(CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]
Gadoxetate disodium,LT02404,DILI_negative,vNo-DILI-concern,CCOC1=CC=C(C=C1)CC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Gd+3]
Gallium dotatate ga-68,LT03901,DILI_negative,vNo-DILI-concern,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)NC(C(C)O)C(=O)O)O.[Ga+3]
Gallium ga-68 edotreotide,LT03902,DILI_negative,vNo-DILI-concern,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)NC(CO)C(C)O)O.[Ga+3]
Gallium ga-68 gozetotide,LT03910,DILI_negative,vNo-DILI-concern,[H+].C1=CC(=C(C=C1CCC(=O)NCCCCCC(=O)NCCCCC(C(=O)O)NC(=O)NC(CCC(=O)O)C(=O)O)CN(CCN(CC2=C(C=CC(=C2)CCC(=O)O)[O-])CC(=O)[O-])CC(=O)[O-])[O-].[Ga+3]
Ganirelix acetate,LT00475,DILI_negative,vNo-DILI-concern,CCNC(=NCCCCC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN=C(NCC)NCC)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC.CC(=O)O.CC(=O)O
Glycopyrrolate,LT00836,DILI_negative,vNo-DILI-concern,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-]
Guaifenesin,LT01100,DILI_negative,vNo-DILI-concern,COC1=CC=CC=C1OCC(CO)O
Guanethidine monosulfate,LT00829,DILI_negative,vNo-DILI-concern,C1CCCN(CCC1)CCN=C(N)N.OS(=O)(=O)O
Histamine phosphate,LT00706,DILI_negative,vNo-DILI-concern,C1=C(NC=N1)CCN.OP(=O)(O)O.OP(=O)(O)O
Hydrocortisone acetate,LT00188,DILI_negative,vNo-DILI-concern,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O
Hydroxyzine hydrochloride,LT01437,DILI_negative,vNo-DILI-concern,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl
Ibutilide fumarate,LT00974,DILI_negative,vNo-DILI-concern,CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.C(=CC(=O)O)C(=O)O
Indocyanine green,LT00141,DILI_negative,vNo-DILI-concern,CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])C=CC=CC=CC=C4C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C.[Na+]
Iodipamide sodium,LT01454,DILI_negative,vNo-DILI-concern,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)[O-])I)I)I)C(=O)[O-])I.[Na+].[Na+]
Ioflupane i-123,LT03911,DILI_negative,vNo-DILI-concern,COC(=O)C1C2CCC(N2CCCF)CC1C3=CC=C(C=C3)I
Iothalamate meglumine,LT00257,DILI_negative,vNo-DILI-concern,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I.CNCC(C(C(C(CO)O)O)O)O
Ioversol,LT00419,DILI_negative,vNo-DILI-concern,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO
Isoproterenol hydrochloride,LT00200,DILI_negative,vNo-DILI-concern,CC(C)NCC(C1=CC(=C(C=C1)O)O)O.Cl
Isosorbide dinitrate,LT00818,DILI_negative,vNo-DILI-concern,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-]
Isoxsuprine hydrochloride,LT02089,DILI_negative,vNo-DILI-concern,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl
Istradefylline,LT03695,DILI_negative,vNo-DILI-concern,CCN1C2=C(C(=O)N(C1=O)CC)N(C(=N2)C=CC3=CC(=C(C=C3)OC)OC)C
Ivabradine hydrochloride,LT02665,DILI_negative,vNo-DILI-concern,CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)CC3CC4=CC(=C(C=C34)OC)OC.Cl
Kanamycin,LT01477,DILI_negative,vNo-DILI-concern,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N
Lactitol,LT02745,DILI_negative,vNo-DILI-concern,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O
Lactulose,LT00886,DILI_negative,vNo-DILI-concern,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
Lanthanum carbonate,LT00493,DILI_negative,vNo-DILI-concern,C(=O)([O-])[O-].C(=O)([O-])[O-].C(=O)([O-])[O-].[La+3].[La+3]
Lasmiditan succinate,LT03699,DILI_negative,vNo-DILI-concern,CN1CCC(CC1)C(=O)C2=NC(=CC=C2)NC(=O)C3=C(C=C(C=C3F)F)F.CN1CCC(CC1)C(=O)C2=NC(=CC=C2)NC(=O)C3=C(C=C(C=C3F)F)F.C(CC(=O)O)C(=O)O
Lemborexant,LT03700,DILI_negative,vNo-DILI-concern,CC1=NC(=NC=C1OCC2(CC2C(=O)NC3=NC=C(C=C3)F)C4=CC(=CC=C4)F)C
Leucovorin calcium,LT02192,DILI_negative,vNo-DILI-concern,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-].[Ca+2]
Levocarnitine,LT01486,DILI_negative,vNo-DILI-concern,C[N+](C)(C)CC(CC(=O)[O-])O
Levoleucovorin,LT02437,DILI_negative,vNo-DILI-concern,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
Levomefolate calcium,LT02442,DILI_negative,vNo-DILI-concern,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-].[Ca+2]
Levonorgestrel,LT01489,DILI_negative,vNo-DILI-concern,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
Levorphanol tartrate,LT00752,DILI_negative,vNo-DILI-concern,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O.C(C(C(=O)O)O)(C(=O)O)O
Lidocaine,LT01905,DILI_negative,vNo-DILI-concern,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
Linaclotide,LT02412,DILI_negative,vNo-DILI-concern,CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O
Liothyronine sodium,LT00783,DILI_negative,vNo-DILI-concern,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)[O-])N)I)I)O.[Na+]
Lofexidine hydrochloride,LT01776,DILI_negative,vNo-DILI-concern,CC(C1=NCCN1)OC2=C(C=CC=C2Cl)Cl.Cl
Loperamide hydrochloride,LT02087,DILI_negative,vNo-DILI-concern,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4.Cl
Loratadine,LT01498,DILI_negative,vNo-DILI-concern,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
Lubiprostone,LT01240,DILI_negative,vNo-DILI-concern,CCCCC(C1(CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)O)(F)F
Lurasidone hydrochloride,LT02411,DILI_negative,vNo-DILI-concern,C1CCC(C(C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)C6C7CCC(C7)C6C5=O.Cl
Lusutrombopag,LT03708,DILI_negative,vNo-DILI-concern,CCCCCCOC(C)C1=CC=CC(=C1OC)C2=CSC(=N2)NC(=O)C3=CC(=C(C(=C3)Cl)C=C(C)C(=O)O)Cl
Macimorelin acetate,LT03709,DILI_negative,vNo-DILI-concern,CC(=O)O.CC(C)(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC3=CNC4=CC=CC=C43)NC=O)N
Mannitol,LT00024,DILI_negative,vNo-DILI-concern,C(C(C(C(C(CO)O)O)O)O)O
Maribavir,LT03558,DILI_negative,vNo-DILI-concern,CC(C)NC1=NC2=CC(=C(C=C2N1C3C(C(C(O3)CO)O)O)Cl)Cl
Mecamylamine hydrochloride,LT00781,DILI_negative,vNo-DILI-concern,CC1(C2CCC(C2)C1(C)NC)C.Cl
Meclizine hydrochloride,LT00792,DILI_negative,vNo-DILI-concern,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl.O.Cl.Cl
Mepenzolate bromide,LT00790,DILI_negative,vNo-DILI-concern,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-]
Meperidine hydrochloride,LT00713,DILI_negative,vNo-DILI-concern,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2.Cl
Meprobamate,LT01521,DILI_negative,vNo-DILI-concern,CCCC(C)(COC(=O)N)COC(=O)N
Metaproterenol sulfate,LT02086,DILI_negative,vNo-DILI-concern,CC(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O
Methamphetamine hydrochloride,LT00716,DILI_negative,vNo-DILI-concern,CC(CC1=CC=CC=C1)NC.Cl
Methionine,LT01468,DILI_negative,vNo-DILI-concern,CSCCC(C(=O)O)N
Methscopolamine bromide,LT01547,DILI_negative,vNo-DILI-concern,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[Br-]
Methsuximide,LT00787,DILI_negative,vNo-DILI-concern,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2
Methylergonovine maleate,LT02074,DILI_negative,vNo-DILI-concern,CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C.C(=CC(=O)O)C(=O)O
Methylnaltrexone bromide,LT00570,DILI_negative,vNo-DILI-concern,C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6.[Br-]
Methysergide maleate,LT02072,DILI_negative,vNo-DILI-concern,CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C.C(=CC(=O)O)C(=O)O
Metyrapone,LT00838,DILI_negative,vNo-DILI-concern,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
Metyrosine,LT00895,DILI_negative,vNo-DILI-concern,CC(CC1=CC=C(C=C1)O)(C(=O)O)N
Midazolam hydrochloride,LT01557,DILI_negative,vNo-DILI-concern,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F.Cl
Midodrine hydrochloride,LT01558,DILI_negative,vNo-DILI-concern,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O.Cl
Migalastat hydrochloride,LT03712,DILI_negative,vNo-DILI-concern,C1C(C(C(C(N1)CO)O)O)O.Cl
Miglitol,LT00992,DILI_negative,vNo-DILI-concern,C1C(C(C(C(N1CCO)CO)O)O)O
Miglustat,LT01126,DILI_negative,vNo-DILI-concern,CCCCN1CC(C(C(C1CO)O)O)O
Minoxidil,LT00587,DILI_negative,vNo-DILI-concern,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O
Mitotane,LT01564,DILI_negative,vNo-DILI-concern,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl
Mivacurium chloride,LT00950,DILI_negative,vNo-DILI-concern,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C.[Cl-].[Cl-]
Morphine sulfate,LT00905,DILI_negative,vNo-DILI-concern,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O.CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O.OS(=O)(=O)O
Nabilone,LT00910,DILI_negative,vNo-DILI-concern,CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O
Nalbuphine hydrochloride,LT01586,DILI_negative,vNo-DILI-concern,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O.Cl
Naldemedine tosylate,LT03716,DILI_negative,vNo-DILI-concern,CC1=CC=C(C=C1)S(=O)(=O)O.CC(C)(C1=NC(=NO1)C2=CC=CC=C2)NC(=O)C3=C(C4C56CCN(C(C5(C3)O)CC7=C6C(=C(C=C7)O)O4)CC8CC8)O
Naloxegol oxalate,LT03717,DILI_negative,vNo-DILI-concern,COCCOCCOCCOCCOCCOCCOCCOC1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC=C)O.C(=O)(C(=O)O)O
Naloxone hydrochloride,LT00592,DILI_negative,vNo-DILI-concern,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O.Cl
Neomycin sulfate,LT00595,DILI_negative,vNo-DILI-concern,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N.OS(=O)(=O)O
Nesiritide,LT00465,DILI_negative,vNo-DILI-concern,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(CSSCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)CC(=O)O)CCSC)CCCCN)CCCNC(=N)N)CC2=CC=CC=C2)NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C3CCCN3C(=O)C(CO)N)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC4=CNC=N4)C(=O)O)CC(C)C)CO)CO)CO)CO
Nifurtimox,LT02164,DILI_negative,vNo-DILI-concern,CC1CS(=O)(=O)CCN1N=CC2=CC=C(O2)[N+](=O)[O-]
Nitazoxanide,LT01184,DILI_negative,vNo-DILI-concern,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-]
Nitroglycerin,LT01608,DILI_negative,vNo-DILI-concern,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
Norepinephrine bitartrate,LT00738,DILI_negative,vNo-DILI-concern,C1=CC(=C(C=C1C(CN)O)O)O.C(C(C(=O)O)O)(C(=O)O)O.O
Norethindrone acetate,LT02269,DILI_negative,vNo-DILI-concern,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C
Nusinersen sodium,LT03720,DILI_negative,vNo-DILI-concern,CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)OP(=S)(O)OCC3C(C(C(O3)N4C=C(C(=NC4=O)N)C)OCCOC)OP(=S)(O)OCC5C(C(C(O5)N6C=NC7=C(N=CN=C76)N)OCCOC)OP(=S)(O)OCC8C(C(C(O8)N9C=C(C(=NC9=O)N)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=NC1=O)N)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C(N=CN=C21)N)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C(N=CN=C21)N)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C(N=CN=C21)N)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C1N=C(NC2=O)N)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=NC1=O)N)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C1N=C(NC2=O)N)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C1N=C(NC2=O)N)OCCOC)O)OCCOC
Nystatin,LT00602,DILI_negative,vNo-DILI-concern,CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O
Opicapone,LT03725,DILI_negative,vNo-DILI-concern,CC1=C(C(=[N+](C(=C1Cl)C)[O-])Cl)C2=NOC(=N2)C3=CC(=C(C(=C3)O)O)[N+](=O)[O-]
Orphenadrine hydrochloride,LT02085,DILI_negative,vNo-DILI-concern,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.Cl
Ospemifene,LT02880,DILI_negative,vNo-DILI-concern,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)C3=CC=C(C=C3)OCCO)CCCl
Oxymorphone hydrochloride,LT00808,DILI_negative,vNo-DILI-concern,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O.Cl
Oxytocin,LT00827,DILI_negative,vNo-DILI-concern,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N
Pafolacianine sodium,LT03729,DILI_negative,vNo-DILI-concern,CC1(C2=C(C=CC(=C2)S(=O)(=O)[O-])[N+](=C1C=CC3=C(C(=CC=C4C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC(=C5)S(=O)(=O)[O-])(C)C)CCC3)OC6=CC=C(C=C6)CC(C(=O)[O-])NC(=O)C7=CC=C(C=C7)NCC8=CN=C9C(=N8)C(=O)NC(=N9)N)CCCCS(=O)(=O)[O-])C.[Na+].[Na+].[Na+].[Na+]
Pamabrom,LT02055,DILI_negative,vNo-DILI-concern,CC(C)(CO)N.CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Br
Pancuronium bromide,LT00867,DILI_negative,vNo-DILI-concern,CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-]
Paromomycin sulfate,LT02061,DILI_negative,vNo-DILI-concern,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N.OS(=O)(=O)O
Pegfilgrastim,LT01380,DILI_negative,vNo-DILI-concern,CC(C(C(=O)O)N)OC1C(C(C(C(O1)COC2(CC(C(C(O2)C(C(CO)O)O)NC(=O)CNC(=O)OCCOC)O)C(=O)O)O)O)NC(=O)C
Penbutolol sulfate,LT01644,DILI_negative,vNo-DILI-concern,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.OS(=O)(=O)O
Penicillin v potassium,LT01648,DILI_negative,vNo-DILI-concern,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+]
Pentagastrin,LT00869,DILI_negative,vNo-DILI-concern,CC(C)(C)OC(=O)NCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N
Pentazocine lactate,LT01650,DILI_negative,vNo-DILI-concern,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O.CC(C(=O)O)O
Pentetate calcium trisodium yb-169,LT00879,DILI_negative,vNo-DILI-concern,C(CN(CC(=O)[O-])CC(=O)[O-])N(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Ca+2].[Yb]
Perampanel,LT02446,DILI_negative,vNo-DILI-concern,C1=CC=C(C=C1)N2C=C(C=C(C2=O)C3=CC=CC=C3C#N)C4=CC=CC=N4
Perflutren,LT01065,DILI_negative,vNo-DILI-concern,C(C(F)(F)F)(C(F)(F)F)(F)F
Phendimetrazine tartrate,LT00826,DILI_negative,vNo-DILI-concern,CC1C(OCCN1C)C2=CC=CC=C2.C(C(C(=O)O)O)(C(=O)O)O
Phenoxybenzamine hydrochloride,LT02082,DILI_negative,vNo-DILI-concern,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl
Phentolamine mesylate,LT00433,DILI_negative,vNo-DILI-concern,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.CS(=O)(=O)O
Physostigmine salicylate,LT00133,DILI_negative,vNo-DILI-concern,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C.C1=CC=C(C(=C1)C(=O)O)O
Phytonadione,LT00780,DILI_negative,vNo-DILI-concern,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C
Piflufolastat f-18,LT03915,DILI_negative,vNo-DILI-concern,C1=CC(=NC=C1C(=O)NCCCCC(C(=O)O)NC(=O)NC(CCC(=O)O)C(=O)O)F
Pimavanserin tartrate,LT03736,DILI_negative,vNo-DILI-concern,CC(C)COC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C.CC(C)COC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C.C(C(C(=O)O)O)(C(=O)O)O
Pimozide,LT01672,DILI_negative,vNo-DILI-concern,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
Pindolol,LT01673,DILI_negative,vNo-DILI-concern,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
Pitolisant hydrochloride,LT03737,DILI_negative,vNo-DILI-concern,C1CCN(CC1)CCCOCCCC2=CC=C(C=C2)Cl.Cl
Plerixafor,LT02340,DILI_negative,vNo-DILI-concern,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3
Polidocanol,LT00486,DILI_negative,vNo-DILI-concern,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
Pramlintide acetate,LT00492,DILI_negative,vNo-DILI-concern,CCC(C)C(C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)N)NC(=O)C4CCCN4C(=O)CNC(=O)C(CC5=CC=CC=C5)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CC6=CNC=N6)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC(=O)N)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C8CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N8)C(C)O)C)C(C)O)CC(=O)N)NC(=O)C(CCCCN)N.CC(=O)O
Primaquine phosphate,LT00613,DILI_negative,vNo-DILI-concern,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2.OP(=O)(O)O.OP(=O)(O)O
Primidone,LT00261,DILI_negative,vNo-DILI-concern,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
Procyclidine hydrochloride,LT02219,DILI_negative,vNo-DILI-concern,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O.Cl
Propantheline bromide,LT00753,DILI_negative,vNo-DILI-concern,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-]
Protirelin,LT00349,DILI_negative,vNo-DILI-concern,C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N
Protriptyline hydrochloride,LT00848,DILI_negative,vNo-DILI-concern,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13.Cl
Prucalopride succinate,LT03197,DILI_negative,vNo-DILI-concern,COCCCN1CCC(CC1)NC(=O)C2=CC(=C(C3=C2OCC3)N)Cl.C(CC(=O)O)C(=O)O
Pseudoephedrine hydrochloride,LT00137,DILI_negative,vNo-DILI-concern,CC(C(C1=CC=CC=C1)O)NC.Cl
